,gene_id,disease_count,gene_name,gene_symbol,organism,other_symbols,synonyms
4389,64109,2,,,,,
4390,494331,2,,,,,
4391,6541,2,,,,,
4392,494333,2,,,,,
4393,64094,2,,,,,
4394,64093,2,,,,,
4395,494513,2,,,,,
4396,7352,2,,,,,
4397,64087,2,,,,,
4398,6547,2,,,,,
4399,64077,2,,,,,
4400,63876,2,,,,,
4401,10588,2,,,,,
4402,54715,2,,,,,
4403,6402,2,,,,,
4404,6554,2,,,,,
4405,63978,2,,,,,
4406,63944,2,,,,,
4407,54719,2,,,,,
4408,1008,2,,,,,
4409,10131,2,,,,,
4410,63910,2,,,,,
4411,5473,2,,,,,
4412,63901,2,,,,,
4413,4977,2,,,,,
4414,79053,2,,,,,
4415,55364,2,,,,,
4416,5522,2,,,,,
4417,51382,2,,,,,
4418,100359403,2,,,,,
4419,6950,2,,,,,
4420,55904,2,,,,,
4421,6997,2,,,,,
4422,574032,2,,,,,
4423,51426,2,,,,,
4424,5739,2,,,,,
4425,57381,2,,,,,
4426,5737,2,,,,,
4427,51454,2,,,,,
4428,57338,2,,,,,
4429,51466,2,,,,,
4430,7143,2,,,,,
4431,714,2,,,,,
4432,10476,2,,,,,
4433,7008,2,,,,,
4434,5730,2,,,,,
4435,51475,2,,,,,
4436,5236,2,,,,,
4437,10897,2,,,,,
4438,5726,2,,,,,
4439,51491,2,,,,,
4440,5725,2,,,,,
4441,5724,2,,,,,
4442,51514,2,,,,,
4443,57231,2,,,,,
4444,57211,2,,,,,
4445,51527,2,,,,,
4446,7024,2,,,,,
4447,7155,2,,,,,
4448,57419,2,,,,,
4449,5153,2,,,,,
4450,10409,2,,,,,
4451,578,2,,,,,
4452,780897,2,,,,,
4453,7491,2,,,,,
4454,55785,2,,,,,
4455,57731,2,,,,,
4456,7805,2,,,,,
4457,57716,2,,,,,
4458,57688,2,,,,,
4459,55808,2,,,,,
4460,7503,2,,,,,
4461,6906,2,,,,,
4462,57575,2,,,,,
4463,55824,2,,,,,
4464,57534,2,,,,,
4465,57531,2,,,,,
4466,57510,2,,,,,
4467,10634,2,,,,,
4468,51338,2,,,,,
4469,693121,2,,,,,
4470,693183,2,,,,,
4471,6932,2,,,,,
4472,5584,2,,,,,
4473,55857,2,,,,,
4474,55858,2,,,,,
4475,574457,2,,,,,
4476,574452,2,,,,,
4477,55862,2,,,,,
4478,574445,2,,,,,
4479,55869,2,,,,,
4480,57178,2,,,,,
4481,57162,2,,,,,
4482,60685,2,,,,,
4483,7102,2,,,,,
4484,10800,2,,,,,
4485,7101,2,,,,,
4486,56945,2,,,,,
4487,56938,2,,,,,
4488,7069,2,,,,,
4489,56925,2,,,,,
4490,7070,2,,,,,
4491,5645,2,,,,,
4492,56475,2,,,,,
4493,51659,2,,,,,
4494,1082,2,,,,,
4495,10850,2,,,,,
4496,5178,2,,,,,
4497,7079,2,,,,,
4498,51778,2,,,,,
4499,10449,2,,,,,
4500,7083,2,,,,,
4501,5687,2,,,,,
4502,56521,2,,,,,
4503,56848,2,,,,,
4504,5683,2,,,,,
4505,10443,2,,,,,
4506,10842,2,,,,,
4507,7552,2,,,,,
4508,7087,2,,,,,
4509,56547,2,,,,,
4510,56694,2,,,,,
4511,56683,2,,,,,
4512,7096,2,,,,,
4513,5699,2,,,,,
4514,51599,2,,,,,
4515,51547,2,,,,,
4516,57010,2,,,,,
4517,10887,2,,,,,
4518,10462,2,,,,,
4519,7031,2,,,,,
4520,5211,2,,,,,
4521,7111,2,,,,,
4522,51561,2,,,,,
4523,5157,2,,,,,
4524,56244,2,,,,,
4525,56246,2,,,,,
4526,57128,2,,,,,
4527,7110,2,,,,,
4528,57107,2,,,,,
4529,57094,2,,,,,
4530,100313838,2,,,,,
4531,57088,2,,,,,
4532,7109,2,,,,,
4533,51573,2,,,,,
4534,57082,2,,,,,
4535,57057,2,,,,,
4536,10875,2,,,,,
4537,5705,2,,,,,
4538,57045,2,,,,,
4539,56267,2,,,,,
4540,51586,2,,,,,
4541,57042,2,,,,,
4542,57038,2,,,,,
4543,5629,2,,,,,
4544,108,2,,,,,
4545,57017,2,,,,,
4546,780901,2,,,,,
4547,51293,2,,,,,
4548,51292,2,,,,,
4549,100302142,2,,,,,
4550,53353,2,,,,,
4551,100302259,2,,,,,
4552,10437,2,,,,,
4553,5100,2,,,,,
4554,5537,2,,,,,
4555,5992,2,,,,,
4556,7855,2,,,,,
4557,5991,2,,,,,
4558,10043,2,,,,,
4559,51014,2,,,,,
4560,677662,2,,,,,
4561,5962,2,,,,,
4562,10306,2,,,,,
4563,10308,2,,,,,
4564,55422,2,,,,,
4565,59352,2,,,,,
4566,10963,2,,,,,
4567,5935,2,,,,,
4568,59345,2,,,,,
4569,55504,2,,,,,
4570,10321,2,,,,,
4571,55512,2,,,,,
4572,5108,2,,,,,
4573,10718,2,,,,,
4574,7834,2,,,,,
4575,59335,2,,,,,
4576,51084,2,,,,,
4577,100422821,2,,,,,
4578,724022,2,,,,,
4579,6001,2,,,,,
4580,5337,2,,,,,
4581,5272,2,,,,,
4582,553158,2,,,,,
4583,728294,2,,,,,
4584,6742,2,,,,,
4585,55252,2,,,,,
4586,50856,2,,,,,
4587,50863,2,,,,,
4588,5087,2,,,,,
4589,60509,2,,,,,
4590,5529,2,,,,,
4591,60481,2,,,,,
4592,10979,2,,,,,
4593,6046,2,,,,,
4594,50941,2,,,,,
4595,50942,2,,,,,
4596,6039,2,,,,,
4597,60386,2,,,,,
4598,6038,2,,,,,
4599,50951,2,,,,,
4600,728,2,,,,,
4601,6757,2,,,,,
4602,10270,2,,,,,
4603,6012,2,,,,,
4604,553,2,,,,,
4605,78987,2,,,,,
4606,55300,2,,,,,
4607,50982,2,,,,,
4608,727897,2,,,,,
4609,5338,2,,,,,
4610,6006,2,,,,,
4611,7869,2,,,,,
4612,7226,2,,,,,
4613,7832,2,,,,,
4614,51090,2,,,,,
4615,1033,2,,,,,
4616,51179,2,,,,,
4617,5118,2,,,,,
4618,55733,2,,,,,
4619,58495,2,,,,,
4620,55738,2,,,,,
4621,10382,2,,,,,
4622,7184,2,,,,,
4623,5820,2,,,,,
4624,53,2,,,,,
4625,51191,2,,,,,
4626,6862,2,,,,,
4627,51194,2,,,,,
4628,55748,2,,,,,
4629,6867,2,,,,,
4630,7178,2,,,,,
4631,55755,2,,,,,
4632,5801,2,,,,,
4633,780912,2,,,,,
4634,7175,2,,,,,
4635,5796,2,,,,,
4636,5291,2,,,,,
4637,5577,2,,,,,
4638,5289,2,,,,,
4639,5126,2,,,,,
4640,55777,2,,,,,
4641,5786,2,,,,,
4642,10763,2,,,,,
4643,10404,2,,,,,
4644,51291,2,,,,,
4645,10369,2,,,,,
4646,58510,2,,,,,
4647,6850,2,,,,,
4648,6822,2,,,,,
4649,6793,2,,,,,
4650,51094,2,,,,,
4651,5918,2,,,,,
4652,10042,2,,,,,
4653,6795,2,,,,,
4654,59082,2,,,,,
4655,10950,2,,,,,
4656,59067,2,,,,,
4657,6813,2,,,,,
4658,5903,2,,,,,
4659,5902,2,,,,,
4660,6820,2,,,,,
4661,51131,2,,,,,
4662,51132,2,,,,,
4663,685,2,,,,,
4664,683,2,,,,,
4665,55654,2,,,,,
4666,5892,2,,,,,
4667,51141,2,,,,,
4668,1036,2,,,,,
4669,10499,2,,,,,
4670,51156,2,,,,,
4671,587,2,,,,,
4672,55691,2,,,,,
4673,100415903,2,,,,,
4674,6847,2,,,,,
4675,780917,2,,,,,
4676,7189,2,,,,,
4677,7114,2,,,,,
4678,81552,2,,,,,
4679,8572,2,,,,,
4680,23409,2,,,,,
4681,23373,2,,,,,
4682,123624,2,,,,,
4683,9341,2,,,,,
4684,9334,2,,,,,
4685,84168,2,,,,,
4686,3581,2,,,,,
4687,3577,2,,,,,
4688,23404,2,,,,,
4689,23406,2,,,,,
4690,3574,2,,,,,
4691,23408,2,,,,,
4692,93233,2,,,,,
4693,23301,2,,,,,
4694,84216,2,,,,,
4695,149461,2,,,,,
4696,23438,2,,,,,
4697,124997,2,,,,,
4698,23460,2,,,,,
4699,149111,2,,,,,
4700,2350,2,,,,,
4701,92935,2,,,,,
4702,353147,2,,,,,
4703,353128,2,,,,,
4704,23523,2,,,,,
4705,3612,2,,,,,
4706,84140,2,,,,,
4707,84133,2,,,,,
4708,3623,2,,,,,
4709,3687,2,,,,,
4710,23307,2,,,,,
4711,3685,2,,,,,
4712,23308,2,,,,,
4713,3680,2,,,,,
4714,8404,2,,,,,
4715,8405,2,,,,,
4716,84061,2,,,,,
4717,122618,2,,,,,
4718,23316,2,,,,,
4719,122953,2,,,,,
4720,84068,2,,,,,
4721,23325,2,,,,,
4722,364,2,,,,,
4723,23339,2,,,,,
4724,9348,2,,,,,
4725,3638,2,,,,,
4726,123263,2,,,,,
4727,3635,2,,,,,
4728,123264,2,,,,,
4729,3628,2,,,,,
4730,8412,2,,,,,
4731,23365,2,,,,,
4732,353126,2,,,,,
4733,84295,2,,,,,
4734,23543,2,,,,,
4735,23743,2,,,,,
4736,3416,2,,,,,
4737,84560,2,,,,,
4738,84570,2,,,,,
4739,340990,2,,,,,
4740,9228,2,,,,,
4741,2420,2,,,,,
4742,84628,2,,,,,
4743,340273,2,,,,,
4744,245972,2,,,,,
4745,92140,2,,,,,
4746,339829,2,,,,,
4747,246230,2,,,,,
4748,246260,2,,,,,
4749,84687,2,,,,,
4750,9212,2,,,,,
4751,338382,2,,,,,
4752,84700,2,,,,,
4753,246329,2,,,,,
4754,921,2,,,,,
4755,84733,2,,,,,
4756,338090,2,,,,,
4757,246778,2,,,,,
4758,127,2,,,,,
4759,23753,2,,,,,
4760,126393,2,,,,,
4761,350,2,,,,,
4762,84539,2,,,,,
4763,92749,2,,,,,
4764,2355,2,,,,,
4765,3491,2,,,,,
4766,348938,2,,,,,
4767,348932,2,,,,,
4768,9270,2,,,,,
4769,23564,2,,,,,
4770,23603,2,,,,,
4771,23619,2,,,,,
4772,346288,2,,,,,
4773,23621,2,,,,,
4774,346171,2,,,,,
4775,23657,2,,,,,
4776,23671,2,,,,,
4777,23706,2,,,,,
4778,3442,2,,,,,
4779,84519,2,,,,,
4780,84522,2,,,,,
4781,92335,2,,,,,
4782,3434,2,,,,,
4783,9232,2,,,,,
4784,343035,2,,,,,
4785,84530,2,,,,,
4786,23302,2,,,,,
4787,3692,2,,,,,
4788,3378,2,,,,,
4789,389036,2,,,,,
4790,9454,2,,,,,
4791,117531,2,,,,,
4792,390594,2,,,,,
4793,152518,2,,,,,
4794,39,2,,,,,
4795,3899,2,,,,,
4796,117579,2,,,,,
4797,389549,2,,,,,
4798,100151683,2,,,,,
4799,22917,2,,,,,
4800,22919,2,,,,,
4801,22924,2,,,,,
4802,3693,2,,,,,
4803,945,2,,,,,
4804,22941,2,,,,,
4805,9439,2,,,,,
4806,388585,2,,,,,
4807,8290,2,,,,,
4808,8295,2,,,,,
4809,8301,2,,,,,
4810,387733,2,,,,,
4811,943,2,,,,,
4812,8312,2,,,,,
4813,22998,2,,,,,
4814,22902,2,,,,,
4815,9457,2,,,,,
4816,9459,2,,,,,
4817,117190,2,,,,,
4818,4012,2,,,,,
4819,81865,2,,,,,
4820,2258,2,,,,,
4821,2262,2,,,,,
4822,2277,2,,,,,
4823,40,2,,,,,
4824,22796,2,,,,,
4825,22800,2,,,,,
4826,22807,2,,,,,
4827,116844,2,,,,,
4828,22808,2,,,,,
4829,22852,2,,,,,
4830,22864,2,,,,,
4831,8224,2,,,,,
4832,9464,2,,,,,
4833,823,2,,,,,
4834,3948,2,,,,,
4835,2288,2,,,,,
4836,3936,2,,,,,
4837,117187,2,,,,,
4838,117188,2,,,,,
4839,3927,2,,,,,
4840,117189,2,,,,,
4841,8315,2,,,,,
4842,23,2,,,,,
4843,94274,2,,,,,
4844,3776,2,,,,,
4845,837,2,,,,,
4846,23166,2,,,,,
4847,3761,2,,,,,
4848,83729,2,,,,,
4849,9379,2,,,,,
4850,9373,2,,,,,
4851,375056,2,,,,,
4852,1510,2,,,,,
4853,374955,2,,,,,
4854,23220,2,,,,,
4855,83861,2,,,,,
4856,374407,2,,,,,
4857,83893,2,,,,,
4858,373156,2,,,,,
4859,83938,2,,,,,
4860,83939,2,,,,,
4861,1213,2,,,,,
4862,3720,2,,,,,
4863,2326,2,,,,,
4864,3713,2,,,,,
4865,83987,2,,,,,
4866,93611,2,,,,,
4867,121601,2,,,,,
4868,151306,2,,,,,
4869,3779,2,,,,,
4870,8320,2,,,,,
4871,23135,2,,,,,
4872,8323,2,,,,,
4873,151887,2,,,,,
4874,83259,2,,,,,
4875,833,2,,,,,
4876,8339,2,,,,,
4877,387357,2,,,,,
4878,118,2,,,,,
4879,3860,2,,,,,
4880,94160,2,,,,,
4881,3850,2,,,,,
4882,94103,2,,,,,
4883,23092,2,,,,,
4884,835,2,,,,,
4885,1183,2,,,,,
4886,83538,2,,,,,
4887,94025,2,,,,,
4888,8358,2,,,,,
4889,3799,2,,,,,
4890,83593,2,,,,,
4891,83605,2,,,,,
4892,94003,2,,,,,
4893,378884,2,,,,,
4894,23126,2,,,,,
4895,84790,2,,,,,
4896,336,2,,,,,
4897,81858,2,,,,,
4898,2642,2,,,,,
4899,29087,2,,,,,
4900,90338,2,,,,,
4901,8668,2,,,,,
4902,29071,2,,,,,
4903,2906,2,,,,,
4904,8673,2,,,,,
4905,2901,2,,,,,
4906,29,2,,,,,
4907,868,2,,,,,
4908,2634,2,,,,,
4909,2888,2,,,,,
4910,2877,2,,,,,
4911,2993,2,,,,,
4912,2870,2,,,,,
4913,8725,2,,,,,
4914,8726,2,,,,,
4915,143187,2,,,,,
4916,8740,2,,,,,
4917,139189,2,,,,,
4918,2646,2,,,,,
4919,90226,2,,,,,
4920,8744,2,,,,,
4921,902,2,,,,,
4922,8764,2,,,,,
4923,9034,2,,,,,
4924,137682,2,,,,,
4925,29102,2,,,,,
4926,90427,2,,,,,
4927,2622,2,,,,,
4928,29922,2,,,,,
4929,29896,2,,,,,
4930,862,2,,,,,
4931,100188848,2,,,,,
4932,135228,2,,,,,
4933,1357,2,,,,,
4934,2981,2,,,,,
4935,29801,2,,,,,
4936,144165,2,,,,,
4937,2977,2,,,,,
4938,2973,2,,,,,
4939,9055,2,,,,,
4940,8633,2,,,,,
4941,1361,2,,,,,
4942,2949,2,,,,,
4943,2948,2,,,,,
4944,1365,2,,,,,
4945,1366,2,,,,,
4946,136647,2,,,,,
4947,1368,2,,,,,
4948,26266,2,,,,,
4949,9045,2,,,,,
4950,26471,2,,,,,
4951,8773,2,,,,,
4952,2650,2,,,,,
4953,89781,2,,,,,
4954,2740,2,,,,,
4955,2696,2,,,,,
4956,26960,2,,,,,
4957,27347,2,,,,,
4958,27344,2,,,,,
4959,8975,2,,,,,
4960,27324,2,,,,,
4961,1411,2,,,,,
4962,140947,2,,,,,
4963,27283,2,,,,,
4964,8875,2,,,,,
4965,27248,2,,,,,
4966,27044,2,,,,,
4967,2723,2,,,,,
4968,27201,2,,,,,
4969,272,2,,,,,
4970,8932,2,,,,,
4971,27173,2,,,,,
4972,27165,2,,,,,
4973,27164,2,,,,,
4974,27136,2,,,,,
4975,8928,2,,,,,
4976,27087,2,,,,,
4977,89780,2,,,,,
4978,2691,2,,,,,
4979,284276,2,,,,,
4980,89795,2,,,,,
4981,2651,2,,,,,
4982,90121,2,,,,,
4983,900,2,,,,,
4984,26528,2,,,,,
4985,1428,2,,,,,
4986,8807,2,,,,,
4987,26575,2,,,,,
4988,2660,2,,,,,
4989,283131,2,,,,,
4990,8997,2,,,,,
4991,2662,2,,,,,
4992,89891,2,,,,,
4993,8828,2,,,,,
4994,2805,2,,,,,
4995,266743,2,,,,,
4996,89884,2,,,,,
4997,89832,2,,,,,
4998,2791,2,,,,,
4999,2782,2,,,,,
5000,267,2,,,,,
5001,2770,2,,,,,
5002,1400,2,,,,,
5003,8841,2,,,,,
5004,1351,2,,,,,
5005,2620,2,,,,,
5006,84818,2,,,,,
5007,100188782,2,,,,,
5008,2567,2,,,,,
5009,256764,2,,,,,
5010,3238,2,,,,,
5011,9156,2,,,,,
5012,323,2,,,,,
5013,91543,2,,,,,
5014,3218,2,,,,,
5015,257106,2,,,,,
5016,32,2,,,,,
5017,3191,2,,,,,
5018,258,2,,,,,
5019,8505,2,,,,,
5020,90678,2,,,,,
5021,25824,2,,,,,
5022,146057,2,,,,,
5023,317714,2,,,,,
5024,9119,2,,,,,
5025,9118,2,,,,,
5026,317669,2,,,,,
5027,25865,2,,,,,
5028,2587,2,,,,,
5029,1459,2,,,,,
5030,25894,2,,,,,
5031,145873,2,,,,,
5032,129880,2,,,,,
5033,84930,2,,,,,
5034,129563,2,,,,,
5035,3249,2,,,,,
5036,253017,2,,,,,
5037,127534,2,,,,,
5038,3342,2,,,,,
5039,334,2,,,,,
5040,3337,2,,,,,
5041,3326,2,,,,,
5042,84867,2,,,,,
5043,127933,2,,,,,
5044,2537,2,,,,,
5045,3306,2,,,,,
5046,128338,2,,,,,
5047,253827,2,,,,,
5048,3297,2,,,,,
5049,3283,2,,,,,
5050,3270,2,,,,,
5051,326625,2,,,,,
5052,2543,2,,,,,
5053,1468,2,,,,,
5054,2551,2,,,,,
5055,91662,2,,,,,
5056,128866,2,,,,,
5057,256471,2,,,,,
5058,2565,2,,,,,
5059,3135,2,,,,,
5060,25937,2,,,,,
5061,130814,2,,,,,
5062,3069,2,,,,,
5063,3055,2,,,,,
5064,132789,2,,,,,
5065,132884,2,,,,,
5066,8554,2,,,,,
5067,3034,2,,,,,
5068,133418,2,,,,,
5069,3029,2,,,,,
5070,134430,2,,,,,
5071,8565,2,,,,,
5072,3008,2,,,,,
5073,3006,2,,,,,
5074,1448,2,,,,,
5075,144717,2,,,,,
5076,1447,2,,,,,
5077,26136,2,,,,,
5078,30,2,,,,,
5079,29985,2,,,,,
5080,29958,2,,,,,
5081,144568,2,,,,,
5082,1445,2,,,,,
5083,29952,2,,,,,
5084,29950,2,,,,,
5085,2995,2,,,,,
5086,26061,2,,,,,
5087,8549,2,,,,,
5088,25959,2,,,,,
5089,85478,2,,,,,
5090,3116,2,,,,,
5091,25976,2,,,,,
5092,145282,2,,,,,
5093,26,2,,,,,
5094,9103,2,,,,,
5095,3108,2,,,,,
5096,85413,2,,,,,
5097,85416,2,,,,,
5098,3099,2,,,,,
5099,26034,2,,,,,
5100,85439,2,,,,,
5101,26037,2,,,,,
5102,3092,2,,,,,
5103,131566,2,,,,,
5104,26038,2,,,,,
5105,85440,2,,,,,
5106,145258,2,,,,,
5107,30834,2,,,,,
5108,30829,2,,,,,
5109,100188789,2,,,,,
5110,30817,2,,,,,
5111,30816,2,,,,,
5112,1452,2,,,,,
5113,4016,2,,,,,
5114,23178,2,,,,,
5115,27091,2,,,,,
5116,1627,2,,,,,
5117,100126318,2,,,,,
5118,115352,2,,,,,
5119,9699,2,,,,,
5120,167465,2,,,,,
5121,4205,2,,,,,
5122,1796,2,,,,,
5123,201626,2,,,,,
5124,162417,2,,,,,
5125,79813,2,,,,,
5126,4191,2,,,,,
5127,4189,2,,,,,
5128,11262,2,,,,,
5129,80774,2,,,,,
5130,9891,2,,,,,
5131,4161,2,,,,,
5132,9688,2,,,,,
5133,4650,2,,,,,
5134,8081,2,,,,,
5135,9687,2,,,,,
5136,4211,2,,,,,
5137,4640,2,,,,,
5138,201294,2,,,,,
5139,1672,2,,,,,
5140,9874,2,,,,,
5141,79837,2,,,,,
5142,80381,2,,,,,
5143,115019,2,,,,,
5144,4620,2,,,,,
5145,11278,2,,,,,
5146,162514,2,,,,,
5147,9885,2,,,,,
5148,112744,2,,,,,
5149,4223,2,,,,,
5150,200894,2,,,,,
5151,200931,2,,,,,
5152,9709,2,,,,,
5153,201,2,,,,,
5154,1673,2,,,,,
5155,463,2,,,,,
5156,1803,2,,,,,
5157,4635,2,,,,,
5158,4154,2,,,,,
5159,80816,2,,,,,
5160,203068,2,,,,,
5161,4090,2,,,,,
5162,41,2,,,,,
5163,9641,2,,,,,
5164,2069,2,,,,,
5165,1124,2,,,,,
5166,160728,2,,,,,
5167,1607,2,,,,,
5168,4093,2,,,,,
5169,9637,2,,,,,
5170,9924,2,,,,,
5171,100049541,2,,,,,
5172,116135,2,,,,,
5173,4085,2,,,,,
5174,408260,2,,,,,
5175,408259,2,,,,,
5176,2091,2,,,,,
5177,81031,2,,,,,
5178,2098,2,,,,,
5179,81033,2,,,,,
5180,116085,2,,,,,
5181,1757,2,,,,,
5182,168667,2,,,,,
5183,169026,2,,,,,
5184,4665,2,,,,,
5185,414062,2,,,,,
5186,414058,2,,,,,
5187,2041,2,,,,,
5188,204219,2,,,,,
5189,967,2,,,,,
5190,4139,2,,,,,
5191,4135,2,,,,,
5192,9668,2,,,,,
5193,965,2,,,,,
5194,9902,2,,,,,
5195,100126327,2,,,,,
5196,115948,2,,,,,
5197,205428,2,,,,,
5198,161497,2,,,,,
5199,11251,2,,,,,
5200,2063,2,,,,,
5201,8090,2,,,,,
5202,4267,2,,,,,
5203,1999,2,,,,,
5204,407054,2,,,,,
5205,4277,2,,,,,
5206,1880,2,,,,,
5207,80199,2,,,,,
5208,9780,2,,,,,
5209,80207,2,,,,,
5210,450086,2,,,,,
5211,114327,2,,,,,
5212,4397,2,,,,,
5213,983,2,,,,,
5214,4391,2,,,,,
5215,79977,2,,,,,
5216,163786,2,,,,,
5217,80224,2,,,,,
5218,79955,2,,,,,
5219,80254,2,,,,,
5220,9770,2,,,,,
5221,163486,2,,,,,
5222,80270,2,,,,,
5223,114086,2,,,,,
5224,9842,2,,,,,
5225,449489,2,,,,,
5226,80185,2,,,,,
5227,800,2,,,,,
5228,9821,2,,,,,
5229,442904,2,,,,,
5230,442907,2,,,,,
5231,442909,2,,,,,
5232,1907,2,,,,,
5233,442901,2,,,,,
5234,9805,2,,,,,
5235,164656,2,,,,,
5236,1653,2,,,,,
5237,442896,2,,,,,
5238,442721,2,,,,,
5239,4482,2,,,,,
5240,9793,2,,,,,
5241,4486,2,,,,,
5242,192286,2,,,,,
5243,80034,2,,,,,
5244,80144,2,,,,,
5245,9788,2,,,,,
5246,80031,2,,,,,
5247,79924,2,,,,,
5248,114477,2,,,,,
5249,799,2,,,,,
5250,114798,2,,,,,
5251,1974,2,,,,,
5252,80303,2,,,,,
5253,1975,2,,,,,
5254,79852,2,,,,,
5255,80306,2,,,,,
5256,100126313,2,,,,,
5257,1990,2,,,,,
5258,8031,2,,,,,
5259,1822,2,,,,,
5260,431708,2,,,,,
5261,1993,2,,,,,
5262,460,2,,,,,
5263,80324,2,,,,,
5264,4291,2,,,,,
5265,4600,2,,,,,
5266,4601,2,,,,,
5267,166752,2,,,,,
5268,9732,2,,,,,
5269,1825,2,,,,,
5270,1826,2,,,,,
5271,4354,2,,,,,
5272,4324,2,,,,,
5273,1846,2,,,,,
5274,11326,2,,,,,
5275,9754,2,,,,,
5276,9861,2,,,,,
5277,113246,2,,,,,
5278,81857,2,,,,,
5279,1840,2,,,,,
5280,4327,2,,,,,
5281,79879,2,,,,,
5282,431709,2,,,,,
5283,79876,2,,,,,
5284,114757,2,,,,,
5285,114781,2,,,,,
5286,166336,2,,,,,
5287,4320,2,,,,,
5288,166378,2,,,,,
5289,114784,2,,,,,
5290,166379,2,,,,,
5291,1604,2,,,,,
5292,1773,2,,,,,
5293,406948,2,,,,,
5294,406924,2,,,,,
5295,219771,2,,,,,
5296,2199,2,,,,,
5297,407050,2,,,,,
5298,220202,2,,,,,
5299,2207,2,,,,,
5300,79719,2,,,,,
5301,4762,2,,,,,
5302,406921,2,,,,,
5303,406997,2,,,,,
5304,221,2,,,,,
5305,7971,2,,,,,
5306,406906,2,,,,,
5307,11188,2,,,,,
5308,406899,2,,,,,
5309,79689,2,,,,,
5310,11181,2,,,,,
5311,219736,2,,,,,
5312,474388,2,,,,,
5313,406950,2,,,,,
5314,79722,2,,,,,
5315,814,2,,,,,
5316,8140,2,,,,,
5317,11202,2,,,,,
5318,79731,2,,,,,
5319,1562,2,,,,,
5320,406986,2,,,,,
5321,219,2,,,,,
5322,406971,2,,,,,
5323,4735,2,,,,,
5324,9961,2,,,,,
5325,171157,2,,,,,
5326,406965,2,,,,,
5327,406960,2,,,,,
5328,406953,2,,,,,
5329,406952,2,,,,,
5330,79664,2,,,,,
5331,95681,2,,,,,
5332,9566,2,,,,,
5333,482,2,,,,,
5334,4825,2,,,,,
5335,223117,2,,,,,
5336,4826,2,,,,,
5337,170595,2,,,,,
5338,81831,2,,,,,
5339,404683,2,,,,,
5340,154881,2,,,,,
5341,81839,2,,,,,
5342,4043,2,,,,,
5343,79600,2,,,,,
5344,9524,2,,,,,
5345,100133941,2,,,,,
5346,4837,2,,,,,
5347,4026,2,,,,,
5348,2249,2,,,,,
5349,9985,2,,,,,
5350,170679,2,,,,,
5351,9564,2,,,,,
5352,79628,2,,,,,
5353,11173,2,,,,,
5354,81608,2,,,,,
5355,79650,2,,,,,
5356,4061,2,,,,,
5357,48,2,,,,,
5358,221687,2,,,,,
5359,405753,2,,,,,
5360,170691,2,,,,,
5361,116369,2,,,,,
5362,481,2,,,,,
5363,221833,2,,,,,
5364,4811,2,,,,,
5365,8174,2,,,,,
5366,170682,2,,,,,
5367,81790,2,,,,,
5368,11213,2,,,,,
5369,442906,2,,,,,
5370,2160,2,,,,,
5371,9623,2,,,,,
5372,407004,2,,,,,
5373,407035,2,,,,,
5374,11214,2,,,,,
5375,2103,2,,,,,
5376,1746,2,,,,,
5377,9615,2,,,,,
5378,9943,2,,,,,
5379,1582,2,,,,,
5380,11216,2,,,,,
5381,158038,2,,,,,
5382,79742,2,,,,,
5383,9612,2,,,,,
5384,8111,2,,,,,
5385,2115,2,,,,,
5386,79750,2,,,,,
5387,2169,2,,,,,
5388,159296,2,,,,,
5389,9947,2,,,,,
5390,4714,2,,,,,
5391,79738,2,,,,,
5392,1730,2,,,,,
5393,8114,2,,,,,
5394,214,2,,,,,
5395,9620,2,,,,,
5396,81035,2,,,,,
5397,1739,2,,,,,
5398,962,2,,,,,
5399,7011,1,,,,,
5400,90993,1,,,,,
5401,10010,1,,,,,
5402,65245,1,,,,,
5403,9975,1,,,,,
5404,100049159,1,,,,,
5405,65258,1,,,,,
5406,100188800,1,,,,,
5407,100359393,1,,,,,
5408,100049160,1,,,,,
5409,8976,1,,,,,
5410,9099,1,,,,,
5411,9085,1,,,,,
5412,6893,1,,,,,
5413,100101424,1,,,,,
5414,9025,1,,,,,
5415,6510,1,,,,,
5416,9923,1,,,,,
5417,6895,1,,,,,
5418,693177,1,,,,,
5419,9088,1,,,,,
5420,9856,1,,,,,
5421,8945,1,,,,,
5422,9978,1,,,,,
5423,8970,1,,,,,
5424,9851,1,,,,,
5425,9843,1,,,,,
5426,90952,1,,,,,
5427,9084,1,,,,,
5428,101,1,,,,,
5429,100049707,1,,,,,
5430,9832,1,,,,,
5431,100034705,1,,,,,
5432,6875,1,,,,,
5433,100188802,1,,,,,
5434,65267,1,,,,,
5435,7022,1,,,,,
5436,10090,1,,,,,
5437,100101426,1,,,,,
5438,91039,1,,,,,
5439,9108,1,,,,,
5440,9110,1,,,,,
5441,9111,1,,,,,
5442,9027,1,,,,,
5443,9112,1,,,,,
5444,982,1,,,,,
5445,6508,1,,,,,
5446,1004,1,,,,,
5447,100034704,1,,,,,
5448,8927,1,,,,,
5449,100009675,1,,,,,
5450,100322879,1,,,,,
5451,10040,1,,,,,
5452,100188803,1,,,,,
5453,65084,1,,,,,
5454,90273,1,,,,,
5455,8940,1,,,,,
5456,9026,1,,,,,
5457,7014,1,,,,,
5458,65078,1,,,,,
5459,693167,1,,,,,
5460,100188801,1,,,,,
5461,100381210,1,,,,,
5462,100101425,1,,,,,
5463,8935,1,,,,,
5464,6886,1,,,,,
